41.998675940|-87.656551623|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.10|L- 36
41.789920324|-87.595970279|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.11|L-176
41.852373500|-87.632315074|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.12|L-159
41.904276069|-87.628294196|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.13|L- 81
41.903610800|-87.667960787|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.14|L-255
41.883028555|-87.628241508|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.15|L-175
41.911237811|-87.677141608|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.31|L-227
41.853606440|-87.624219895|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.32|L- 66
41.893880159|-87.627165987|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.33|L- 38
41.882129920|-87.666153837|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.34|L-290
41.916279820|-87.673241177|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.35|L-294
41.885877244|-87.771517734|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.36|L-258
41.901943702|-87.681788709|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.37|L-114
41.891006794|-87.635282454|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.38|L-252
41.880886582|-87.631747511|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.39|L-217
41.884686067|-87.629193382|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.40|L- 95
41.888562163|-87.624816043|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.41|L-219
41.836050953|-87.617868313|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.42|L-177
41.901568312|-87.633843567|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.43|L-183
41.886057264|-87.626019652|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.44|L-157
41.877198634|-87.628991378|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.45|L- 94
41.949300820|-87.656568086|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.46|L-230
41.881431071|-87.686735376|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.47|L-209
41.772962591|-87.632781107|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.48|L- 61
41.717737289|-87.530578382|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.49|L- 33
41.832424432|-87.702413670|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.50|L-244
41.876039421|-87.625160008|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.51|L- 50
41.880306886|-87.626954218|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.52|L- 35
41.691091916|-87.679398835|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.53|L- 41
41.986594062|-87.675246676|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.54|L- 21
41.913213325|-87.636030583|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.55|L-102
41.893717300|-87.636518484|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.56|L- 49
41.983311342|-87.657002956|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.57|L- 57
41.905161014|-87.634847935|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.58|L-226
41.885368886|-87.635102534|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.59|L-131
41.809766345|-87.606113283|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.60|L-262
41.701592203|-87.673826355|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.61|L- 48
41.869272062|-87.641990716|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.62|L-187
41.891735255|-87.604696421|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.63|L-150
41.965429868|-87.672060601|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.64|L- 17
41.931626607|-87.692100096|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.65|L-264
41.887605977|-87.625427201|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.167|L-142
41.895207759|-87.755837583|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.66|L-132
41.955121337|-87.646291602|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.67|L- 20
41.879786972|-87.629740118|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.68|L-140
41.888510064|-87.639099238|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.69|L-250
41.793550860|-87.597703662|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.70|L-126
41.897232050|-87.625072668|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.71|L-165
41.891410921|-87.624892686|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.72|L-144
41.895771792|-87.668273125|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.73|L-105
41.878669902|-87.640356733|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.74|L-200
41.839873593|-87.664641367|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.75|L-243
41.814987768|-87.622507883|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.76|L- 87
41.863255625|-87.713372916|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.77|L- 23
41.883847115|-87.630183070|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.78|L- 78
41.732648450|-87.550920547|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.79|L-164
41.883856801|-87.627037740|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.80|L-141
41.900042726|-87.662874098|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.81|L-154
41.953101856|-87.733670745|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.82|L-171
41.793885832|-87.618306666|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.94|L- 99
41.869418870|-87.629359752|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.95|L- 10
41.933163961|-87.641582977|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.168|L- 54
41.788525908|-87.597044307|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.83|L-178
41.828581648|-87.686593682|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.84|L- 85
41.921338169|-87.633335981|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.85|L- 15
41.899779461|-87.623501521|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.86|L-161
41.983850685|-87.657624469|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.87|L- 55
41.708864670|-87.526222689|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.88|L-118
41.890460217|-87.623265068|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.89|L-198
41.886523613|-87.624994824|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.90|L- 62
41.796697810|-87.623660777|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.91|L-231
41.877735131|-87.632271149|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.92|L- 14
41.888614489|-87.627507656|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.93|L-257
41.885052793|-87.629875997|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.96|L-108
41.889317888|-87.770608107|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.97|L-223
41.876065722|-87.628964451|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.98|L-139
41.881078555|-87.628577757|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.99|L-138
41.881405875|-87.626980111|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.100|L- 63
41.927552401|-87.639539006|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.101|L-194
41.930340765|-87.641574228|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.102|L- 83
41.888127238|-87.631831472|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.103|L-174
42.008876103|-87.692599332|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.104|L-120
41.811184993|-87.607002400|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.105|L-232
41.828649374|-87.714410704|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.106|L-247
41.869682086|-87.709632374|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.107|L-181
41.860923990|-87.634530418|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.108|L-240
41.790547233|-87.582874662|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.109|L- 27
41.774704105|-87.631296223|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.110|L-215
41.885156067|-87.644208474|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.111|L-186
41.883842542|-87.631655281|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.112|L- 71
41.833245167|-87.627285201|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.113|L- 29
41.952603592|-87.732878731|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.114|L-268
41.883350593|-87.691870419|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.115|L-269
41.896847220|-87.630825743|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.116|L-278
41.879727426|-87.635681070|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.117|L-277
41.801341957|-87.616507796|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.118|L-276
41.929471354|-87.642011853|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.119|L-275
41.910845275|-87.632088831|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.120|L-274
41.924908523|-87.717269327|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.121|L-280
41.778665403|-87.684019481|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.122|L-273
41.951481246|-87.738490617|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.123|L-272
41.942191802|-87.670163454|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.124|L-271
41.818808986|-87.646296006|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.125|L-279
41.889758608|-87.769716757|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.126|L-224
41.887955704|-87.625057856|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.127|L-134
41.964945228|-87.672948616|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.128|L- 44
41.876607593|-87.628977334|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.129|L-155
41.779596125|-87.579881651|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.130|L-191
41.843290297|-87.619976759|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.131|L-214
41.855724879|-87.624359305|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.132|L-182
41.885488761|-87.627589832|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.133|L- 40
41.965336128|-87.686010818|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.134|L-130
41.819255750|-87.602787999|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.135|L- 89
41.858055690|-87.639731877|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.136|L-179
41.804602530|-87.625149545|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.137|L-315
41.954135503|-87.749309872|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.138|L-319
41.909648596|-87.629221795|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.139|L-136
41.939678752|-87.654448537|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.140|L-259
41.884829160|-87.633602955|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.141|L-218
41.819998244|-87.617525298|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.142|L- 39
41.751247379|-87.583509695|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.143|L-151
41.792482627|-87.601023731|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.144|L-184
41.882313604|-87.632005936|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.145|L-160
41.877531446|-87.629545808|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.146|L-148
41.895200975|-87.623713755|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.147|L- 45
41.882800341|-87.681242356|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.148|L-146
41.691183272|-87.682768486|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.149|L-117
41.981039361|-87.753878564|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.150|L-110
41.857724640|-87.621210656|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.151|L-104
41.896980406|-87.626441771|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.152|L-115
41.890270979|-87.630131945|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.153|L- 77
41.879076129|-87.631797434|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.154|L-156
41.896902931|-87.631668470|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.155|L- 59
41.855658523|-87.637003536|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.156|L-248
42.010392420|-87.681929478|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.157|L-122
41.801016552|-87.622149693|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.158|L-162
41.887640748|-87.610197552|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.159|L-239
41.803733858|-87.735357043|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.160|L-236
41.801408321|-87.597111701|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.161|L-111
41.881617468|-87.625667169|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.162|L-123
41.955191438|-87.689228237|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.163|L-228
41.926520709|-87.649759180|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.164|L- 53
41.886046188|-87.633633993|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.165|L- 03
41.889273364|-87.590409469|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.166|L- 19
41.897436867|-87.643695416|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.169|L-149
41.985724059|-87.664033151|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.170|L-234
41.923867428|-87.647071073|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.171|L-125
41.882946951|-87.625716287|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.172|L-167
41.808342300|-87.665606516|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.173|L-320
41.916917264|-87.664311553|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.174|L- 76
41.804608404|-87.584471852|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.175|L- 24
41.983615134|-87.795847309|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.176|L-153
41.781441436|-87.573712548|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.177|L-221
41.881859558|-87.626687384|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.178|L-112
41.932285621|-87.639897649|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.179|L- 01
41.879078981|-87.633011854|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.180|L-251
41.979978861|-87.668551430|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.181|L-263
41.901879714|-87.625063762|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.182|L- 31
41.723996948|-87.670190147|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.183|L- 42
41.887807781|-87.624200538|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.184|L-197
41.930278153|-87.641768889|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.185|L- 82
41.789753921|-87.604103628|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.186|L- 46
41.831628053|-87.608403315|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.194|L- 84
41.873351421|-87.624775439|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.195|L- 18
41.887005279|-87.626928068|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.187|L-206
41.910368729|-87.655522189|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.188|L-249
41.888995694|-87.629348021|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.189|L- 70
41.884939294|-87.629253720|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.190|L-158
41.821209926|-87.625911333|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.191|L- 30
41.828591989|-87.617732089|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.192|L-208
41.672803222|-87.630573750|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.193|L- 97
41.974888204|-87.661681845|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.196|L- 52
41.802825829|-87.598616395|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.197|L-124
41.906485370|-87.663283649|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.198|L-168
41.966572081|-87.672989457|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.199|L- 34
41.893495043|-87.630063442|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.200|L- 96
41.882533748|-87.637513004|http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|geo_bddq-yxar-1.201|L- 72
